# Expression Atlas			
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-48230			
# Timestamp: Fri, 22-Oct-2021 07:16:49			
geneName	Gene Name	log2FoldChange	padj
ENSG00000154518	ATP5MC3	0.1	0.624225190840381
ENSG00000154529	CNTNAP3B	-0.5	0.231398751035431
ENSG00000154556	SORBS2	-0.1	0.952709274757317
ENSG00000154582	ELOC	0.2	0.190037051572883
ENSG00000154608	CEP170P1	-0.2	0.736522329053117
ENSG00000154639	CXADR	0.5	0.190578618330697
ENSG00000154640	BTG3	0.2	0.370288928922164
ENSG00000154642	C21orf91	-0.3	0.278533225933158
ENSG00000154646	TMPRSS15	-0.2	0.697263328593188
ENSG00000154654	NCAM2	-0.8	0.028973953265597
ENSG00000154655	L3MBTL4	-0.1	0.934713196441103
ENSG00000154710	RABGEF1	-0.1	0.803109066156539
ENSG00000154719	MRPL39	0.3	0.138374464414073
ENSG00000154721	JAM2	-0.3	0.651600943683673
ENSG00000154723	ATP5PF	0.1	0.583274547934824
ENSG00000154727	GABPA	0.1	0.68985282724263
ENSG00000154734	ADAMTS1	-0.1	0.849102390906969
ENSG00000154743	TSEN2	0.4	0.120125886224798
ENSG00000154760	SLFN13	0.3	0.234015210996203
ENSG00000154764	WNT7A	0.7	0.00035202086086
ENSG00000154781	CCDC174	-0.1	0.770727305376696
ENSG00000154803	FLCN	-0.2	0.674543008314668
ENSG00000154813	DPH3	-0.1	0.673156627330233
ENSG00000154814	OXNAD1	0.3	0.257084399132436
ENSG00000154822	PLCL2	-0.2	0.616743247267922
ENSG00000154832	CXXC1	-0.1	0.84354163045475
ENSG00000154839	SKA1	0.2	0.690699198077448
ENSG00000154845	PPP4R1	0.1	0.610888337048155
ENSG00000154889	MPPE1	-0.1	0.819240696950447
ENSG00000154914	USP43	0.4	0.418585629287905
ENSG00000154917	RAB6B	0.2	0.712901601547138
ENSG00000154920	EME1	0.3	0.18180091758833
ENSG00000154928	EPHB1	-0.1	0.889387274706099
ENSG00000154957	ZNF18	-0.3	0.379693896895982
ENSG00000155008	APOOL	0.2	0.215560028678068
ENSG00000155034	FBXL18	-0.1	0.801883709581326
ENSG00000155066	PROM2	0.8	0.004977435312822
ENSG00000155085	AK9	0.4	0.275594013267031
ENSG00000155090	KLF10	0.3	0.214084065071636
ENSG00000155093	PTPRN2	-0.2	0.463095446749517
ENSG00000155096	AZIN1	0.2	0.281884742835342
ENSG00000155097	ATP6V1C1	-0.1	0.711035058733959
ENSG00000155099	PIP4P2	-0.2	0.501018627331178
ENSG00000155111	CDK19	-0.2	0.540711865490471
ENSG00000155158	TTC39B	0.6	0.050411403167636
ENSG00000155189	AGPAT5	0.2	0.438432551217396
ENSG00000155229	MMS19	0.1	0.633283832514193
ENSG00000155252	PI4K2A	-0.1	0.531532629845542
ENSG00000155254	MARVELD1	0.1	0.828326029878557
ENSG00000155256	ZFYVE27	0.1	0.820487525180239
ENSG00000155265	GOLGA7B	0.2	0.721069520083443
ENSG00000155269	GPR78	0.1	0.878409845077782
ENSG00000155275	TRMT44	0.1	0.885412838961615
ENSG00000155287	SLC25A28	0.4	0.077232032423391
ENSG00000155304	HSPA13	-0.1	0.739788332115677
ENSG00000155307	SAMSN1	-0.8	0.036293376459167
ENSG00000155313	USP25	0.4	0.037587822939219
ENSG00000155324	GRAMD2B	0.3	0.232521260879454
ENSG00000155329	ZCCHC10	-0.1	0.905856971741303
ENSG00000155330	C16orf87	0.1	0.752658810046773
ENSG00000155363	MOV10	0.2	0.556434251515251
ENSG00000155366	RHOC	-0.1	0.757514308235085
ENSG00000155367	PPM1J	0.6	0.177342828018402
ENSG00000155368	DBI	0.3	0.327830269166031
ENSG00000155380	SLC16A1	0.2	0.439614309164
ENSG00000155393	HEATR3	-0.1	0.833935479815937
ENSG00000155438	NIFK	0.2	0.515275497432438
ENSG00000155463	OXA1L	0.2	0.36486342210488
ENSG00000155465	SLC7A7	0.1	0.953087665606808
ENSG00000155506	LARP1	0.2	0.260290008177591
ENSG00000155508	CNOT8	-0.1	0.81304809218988
ENSG00000155561	NUP205	0.3	0.194167651819224
ENSG00000155592	ZKSCAN2	-0.2	0.560113052358385
ENSG00000155629	PIK3AP1	-0.2	0.688218693785441
ENSG00000155636	RBM45	-0.2	0.509944331674936
ENSG00000155657	TTN	-0.7	0.033264294291584
ENSG00000155666	KDM8	-0.4	0.335521416170738
ENSG00000155729	KCTD18	-0.1	0.70255420278894
ENSG00000155744	FAM126B	-0.1	0.831307989589801
ENSG00000155755	TMEM237	-0.2	0.545827696683356
ENSG00000155760	FZD7	0.1	0.927251874825152
ENSG00000155792	DEPTOR	0.6	0.054371688787817
ENSG00000155816	FMN2	-0.1	0.77536122427421
ENSG00000155827	RNF20	-0.2	0.448714614010774
ENSG00000155846	PPARGC1B	0.7	0.00086633896587
ENSG00000155850	SLC26A2	-0.3	0.20460091359164
ENSG00000155858	LSM11	0.4	0.048271355772792
ENSG00000155875	SAXO1	0.1	0.951552641380509
ENSG00000155876	RRAGA	-0.4	0.079602311272175
ENSG00000155893	PXYLP1	0.1	0.903229981880857
ENSG00000155903	RASA2	0.1	0.708439128372134
ENSG00000155906	RMND1	0.3	0.203512966237401
ENSG00000155918	RAET1L	0.2	0.720374006293943
ENSG00000155957	TMBIM4	-0.2	0.562285489110351
ENSG00000155959	VBP1	0.2	0.283993937905715
ENSG00000155961	RAB39B	-0.5	0.273337821663832
ENSG00000155962	CLIC2	-0.3	0.630208989965988
ENSG00000155966	AFF2	-0.6	0.08379223195764
ENSG00000155975	VPS37A	0.2	0.401137400148607
ENSG00000156011	PSD3	0.1	0.900286622584018
ENSG00000156017	CARNMT1	0.3	0.224972086892297
ENSG00000156026	MCU	0.2	0.327830269166031
ENSG00000156042	CFAP70	-0.7	0.041383149517964
ENSG00000156049	GNA14	-0.9	0.013725819114565
ENSG00000156050	FAM161B	-0.4	0.144776124999157
ENSG00000156052	GNAQ	-0.8	0.006428333307164
ENSG00000156103	MMP16	-0.5	0.342336976348396
ENSG00000156110	ADK	0.2	0.253802630850096
ENSG00000156113	KCNMA1	-0.6	0.002180830369172
ENSG00000156136	DCK	0.3	0.253067715158626
ENSG00000156140	ADAMTS3	0.5	0.050031439968372
ENSG00000156162	DPY19L4	0.1	0.744218833192236
ENSG00000156170	NDUFAF6	0.1	0.820512311807364
ENSG00000156171	DRAM2	0.3	0.445742305425534
ENSG00000156218	ADAMTSL3	-0.3	0.329629201949917
ENSG00000156232	WHAMM	0.1	0.876320031270496
ENSG00000156239	N6AMT1	0.1	0.738465702654982
ENSG00000156253	RWDD2B	0.2	0.180160959134278
ENSG00000156256	USP16	0.2	0.202349796729861
ENSG00000156261	CCT8	0.2	0.143467895293255
ENSG00000156265	MAP3K7CL	0.1	0.921906951018832
ENSG00000156273	BACH1	0.2	0.553280380709103
ENSG00000156298	TSPAN7	-0.4	0.30399198093298
ENSG00000156299	TIAM1	-0.1	0.84725484615335
ENSG00000156304	SCAF4	0.1	0.752790084468885
ENSG00000156345	CDK20	0.2	0.571992907767841
ENSG00000156374	PCGF6	0.3	0.327202188657193
ENSG00000156381	ANKRD9	0.1	0.841644736410442
ENSG00000156384	SFR1	-0.4	0.20718975730168
ENSG00000156398	SFXN2	0.1	0.842725931588936
ENSG00000156411	ATP5MPL	0.1	0.756007686772177
ENSG00000156453	PCDH1	-0.2	0.760572534019929
ENSG00000156469	MTERF3	0.1	0.774375945742453
ENSG00000156471	PTDSS1	0.1	0.770866230327651
ENSG00000156475	PPP2R2B	-0.5	0.282449888975984
ENSG00000156482	RPL30	0.2	0.712901601547138
ENSG00000156500	FAM122C	0.1	0.929711253191994
ENSG00000156502	SUPV3L1	0.2	0.242005077015126
ENSG00000156504	FAM122B	-0.1	0.846700722999633
ENSG00000156508	EEF1A1	0.2	0.587144953352364
ENSG00000156509	FBXO43	-0.1	0.888964181055435
ENSG00000156510	HKDC1	0.5	0.3148762061917
ENSG00000156521	TYSND1	0.3	0.210172947186772
ENSG00000156531	PHF6	-0.1	0.715262002462002
ENSG00000156587	UBE2L6	0.2	0.137991894830481
ENSG00000156603	MED19	-0.2	0.488107959503118
ENSG00000156639	ZFAND3	-0.2	0.328732599926606
ENSG00000156642	NPTN	0.1	0.859980280494456
ENSG00000156650	KAT6B	-0.1	0.894899771414682
ENSG00000156671	SAMD8	-0.1	0.548019476215817
ENSG00000156675	RAB11FIP1	0.5	0.081022314575041
ENSG00000156687	UNC5D	-0.2	0.741701685832627
ENSG00000156689	GLYATL2	-0.4	0.41563012582385
ENSG00000156697	UTP14A	-0.3	0.238298304664192
ENSG00000156709	AIFM1	0.1	0.835449396464779
ENSG00000156711	MAPK13	0.8	0.00389301356324
ENSG00000156735	BAG4	0.2	0.424202964228039
ENSG00000156787	TBC1D31	0.4	0.043710070022928
ENSG00000156795	WDYHV1	0.4	0.096005512982857
ENSG00000156802	ATAD2	0.4	0.145463076339189
ENSG00000156831	NSMCE2	0.1	0.870383351346817
ENSG00000156858	PRR14	-0.1	0.606378881127542
ENSG00000156860	FBRS	-0.1	0.593335055410384
ENSG00000156869	FRRS1	-0.1	0.92293886563713
ENSG00000156876	SASS6	0.2	0.703045671033084
ENSG00000156928	MALSU1	0.2	0.290120771761178
ENSG00000156931	VPS8	-0.3	0.186202297570826
ENSG00000156958	GALK2	0.2	0.619090424826408
ENSG00000156966	B3GNT7	-0.2	0.548203977107122
ENSG00000156968	MPV17L	0.1	0.932194826569108
ENSG00000156970	BUB1B	0.3	0.274493570150074
ENSG00000156973	PDE6D	-0.1	0.871569891679907
ENSG00000156976	EIF4A2	0.1	0.830487559152576
ENSG00000156990	RPUSD3	0.2	0.440784945229723
ENSG00000157020	SEC13	0.1	0.743598906985714
ENSG00000157036	EXOG	-0.1	0.788658640417141
ENSG00000157045	NTAN1	-0.1	0.648763116018756
ENSG00000157064	NMNAT2	-0.2	0.337101340344985
ENSG00000157077	ZFYVE9	-0.2	0.583838142732854
ENSG00000157106	SMG1	-0.1	0.8660915051992
ENSG00000157107	FCHO2	-0.1	0.71454245038738
ENSG00000157181	ODR4	0.1	0.714791500003876
ENSG00000157184	CPT2	-0.4	0.150255318102015
ENSG00000157191	NECAP2	-0.2	0.246271277891896
ENSG00000157193	LRP8	0.5	0.006882668990519
ENSG00000157212	PAXIP1	0.3	0.112238508957954
ENSG00000157214	STEAP2	0.2	0.403791196503098
ENSG00000157216	SSBP3	-0.1	0.647615898913686
ENSG00000157224	CLDN12	0.3	0.218749387179596
ENSG00000157227	MMP14	-0.8	0.000153126395762
ENSG00000157240	FZD1	-0.4	0.16107458501218
ENSG00000157259	GATAD1	0.1	0.882089810570704
ENSG00000157303	SUSD3	0.6	0.012114966795799
ENSG00000157306	ZFHX2-AS1	0.2	0.743708974727794
ENSG00000157315	TMED6	-0.1	0.955554567194026
ENSG00000157349	DDX19B	0.1	0.932194826569108
ENSG00000157350	ST3GAL2	-0.3	0.382666140074695
ENSG00000157379	DHRS1	-0.2	0.449880706566163
ENSG00000157423	HYDIN	-0.1	0.918895174409348
ENSG00000157426	AASDH	-0.1	0.893208798990993
ENSG00000157429	ZNF19	-0.5	0.235833699385841
ENSG00000157450	RNF111	-0.1	0.643154329413512
ENSG00000157456	CCNB2	0.1	0.673047038826778
ENSG00000157470	FAM81A	0.2	0.547054457743582
ENSG00000157483	MYO1E	0.1	0.583988394998726
ENSG00000157500	APPL1	0.1	0.544630883227134
ENSG00000157502	PWWP3B	-1.3	6.94284991530243E-05
ENSG00000157510	AFAP1L1	-0.4	0.12779883927751
ENSG00000157514	TSC22D3	-0.1	0.859120949973621
ENSG00000157538	VPS26C	0.2	0.403403907651236
ENSG00000157542	KCNJ6	-0.1	0.859120949973621
ENSG00000157551	KCNJ15	-0.6	0.165511613542504
ENSG00000157570	TSPAN18	0.4	0.477935493655505
ENSG00000157578	LCA5L	-0.3	0.576414635402862
ENSG00000157593	SLC35B2	-0.2	0.610888337048155
ENSG00000157613	CREB3L1	0.5	0.018665303916013
ENSG00000157617	C2CD2	-0.3	0.394657912112637
ENSG00000157625	TAB3	0.1	0.767751353082137
ENSG00000157637	SLC38A10	-0.4	0.109381612497149
ENSG00000157653	C9orf43	-0.4	0.381711357184203
ENSG00000157693	TMEM268	0.2	0.40796435643182
ENSG00000157734	SNX22	-0.1	0.88738075380701
ENSG00000157741	UBN2	-0.1	0.736160505453975
ENSG00000157764	BRAF	-0.1	0.803927845077182
ENSG00000157778	PSMG3	0.1	0.711596444737071
ENSG00000157782	CABP1	-0.1	0.868660926052788
ENSG00000157796	WDR19	-0.3	0.422133637560823
ENSG00000157800	SLC37A3	0.3	0.137725802193514
ENSG00000157823	AP3S2	-0.1	0.83885787619179
ENSG00000157827	FMNL2	0.1	0.820900821639631
ENSG00000157833	GAREM2	0.7	0.052648852729728
ENSG00000157837	SPPL3	-0.1	0.735201939136662
ENSG00000157869	RAB28	0.1	0.688939945979416
ENSG00000157870	PRXL2B	0.1	0.878343822097021
ENSG00000157873	TNFRSF14	0.1	0.807070663903007
ENSG00000157881	PANK4	0.3	0.243472554195285
ENSG00000157895	C12orf43	-0.2	0.615934925745233
ENSG00000157911	PEX10	0.1	0.670160844137754
ENSG00000157927	RADIL	0.7	0.014168287608824
ENSG00000157933	SKI	-0.1	0.690441612280771
ENSG00000157954	WIPI2	-0.2	0.300434619204678
ENSG00000157978	LDLRAP1	0.3	0.175772084476005
ENSG00000157985	AGAP1	0.2	0.47256518869868
ENSG00000157992	KRTCAP3	-0.1	0.943194238412121
ENSG00000157999	ANKRD61	-0.2	0.785520839228058
ENSG00000158006	PAFAH2	-0.1	0.836501600549125
ENSG00000158008	EXTL1	0.1	0.936862757280319
ENSG00000158019	BABAM2	-0.2	0.645063693480934
ENSG00000158023	WDR66	-0.5	0.217859233582419
ENSG00000158042	MRPL17	0.2	0.408053123186628
ENSG00000158050	DUSP2	0.8	0.052746504636444
ENSG00000158062	UBXN11	0.2	0.525878158628571
ENSG00000158079	PTPDC1	0.1	0.728066246707637
ENSG00000158089	GALNT14	0.2	0.373534977276283
ENSG00000158092	NCK1	0.1	0.852233222355746
ENSG00000158106	RHPN1	0.2	0.37760433380681
ENSG00000158125	XDH	-0.8	0.001371947968939
ENSG00000158156	XKR8	0.1	0.84354163045475
ENSG00000158158	CNNM4	0.1	0.73503494461855
ENSG00000158161	EYA3	0.1	0.708439128372134
ENSG00000158163	DZIP1L	-0.1	0.875236739531193
ENSG00000158164	TMSB15A	-0.5	0.222663807787001
ENSG00000158169	FANCC	0.5	0.050092983571244
ENSG00000158186	MRAS	-0.9	0.006022625533087
ENSG00000158201	ABHD3	-0.1	0.728066246707637
ENSG00000158234	FAIM	0.1	0.853982083000261
ENSG00000158246	TENT5B	0.2	0.530377600276088
ENSG00000158286	RNF207	0.3	0.170726252095268
ENSG00000158290	CUL4B	-0.3	0.107121469368503
ENSG00000158292	GPR153	0.2	0.574050474095063
ENSG00000158301	GPRASP2	-0.3	0.32847447684049
ENSG00000158315	RHBDL2	-0.1	0.703691905941502
ENSG00000158321	AUTS2	-0.7	0.079738491586575
ENSG00000158402	CDC25C	0.3	0.316192532997409
ENSG00000158406	H4C8	-0.3	0.438259722845928
ENSG00000158411	MITD1	0.3	0.478519977700332
ENSG00000158417	EIF5B	0.2	0.319082970329216
ENSG00000158423	RIBC1	-0.3	0.531861928548935
ENSG00000158427	TMSB15B	-0.3	0.652088624991441
ENSG00000158435	CNOT11	0.1	0.852539832966811
ENSG00000158445	KCNB1	-0.2	0.703494756545945
ENSG00000158457	TSPAN33	0.5	0.006231297730002
ENSG00000158458	NRG2	-0.6	0.116995557854709
ENSG00000158470	B4GALT5	-0.1	0.7735958711199
ENSG00000158483	FAM86C1	0.1	0.810725917241852
ENSG00000158486	DNAH3	0.3	0.619527951249039
ENSG00000158526	TSR2	0.1	0.760889004223873
ENSG00000158528	PPP1R9A	-0.2	0.595468573941147
ENSG00000158552	ZFAND2B	0.1	0.915627080035352
ENSG00000158555	GDPD5	-0.1	0.630860053850522
ENSG00000158560	DYNC1I1	-0.1	0.807286706565772
ENSG00000158571	PFKFB1	0.1	0.899142771085275
ENSG00000158604	TMED4	0.2	0.537176067998236
ENSG00000158615	PPP1R15B	0.1	0.712058046055677
ENSG00000158623	COPG2	0.3	0.443191868734353
ENSG00000158636	EMSY	-0.1	0.767751353082137
ENSG00000158669	GPAT4	-0.1	0.824275038352777
ENSG00000158683	PKD1L1	0.1	0.917736992701112
ENSG00000158710	TAGLN2	-0.1	0.86079541074696
ENSG00000158711	ELK4	0.1	0.519778441419088
ENSG00000158715	SLC45A3	0.5	0.049378375854108
ENSG00000158716	DUSP23	-0.1	0.864084123438856
ENSG00000158717	RNF166	0.2	0.416313031792872
ENSG00000158747	NBL1	0.4	0.085588593416323
ENSG00000158769	F11R	0.2	0.477935493655505
ENSG00000158773	USF1	-0.2	0.442311470965508
ENSG00000158792	SPATA2L	0.1	0.777698763649647
ENSG00000158793	NIT1	-0.2	0.58661731216821
ENSG00000158806	NPM2	-0.2	0.766773288997802
ENSG00000158813	EDA	0.1	0.799806862658782
ENSG00000158825	CDA	0.3	0.246575489136309
ENSG00000158828	PINK1	-0.2	0.493260109398101
ENSG00000158850	B4GALT3	0.1	0.672258136186809
ENSG00000158856	DMTN	0.3	0.375160225527791
ENSG00000158865	SLC5A11	0.4	0.416356202581622
ENSG00000158882	TOMM40L	0.2	0.239167530880344
ENSG00000158887	MPZ	0.4	0.501174285773756
ENSG00000158966	CACHD1	0.2	0.454592745667344
ENSG00000158987	RAPGEF6	-0.1	0.867822667940378
ENSG00000159023	EPB41	0.3	0.234985156770418
ENSG00000159055	MIS18A	0.5	0.007180085960131
ENSG00000159069	FBXW5	0.1	0.526465854574635
ENSG00000159079	CFAP298	0.1	0.892594654313753
ENSG00000159082	SYNJ1	-0.1	0.75212937433397
ENSG00000159086	PAXBP1	0.1	0.656729695127797
ENSG00000159110	IFNAR2	0.1	0.912477871706228
ENSG00000159128	IFNGR2	0.2	0.403832855632738
ENSG00000159131	GART	0.5	0.027591880637708
ENSG00000159147	DONSON	0.4	0.062646512855205
ENSG00000159166	LAD1	1.8	1.63041134099212E-08
ENSG00000159167	STC1	-1	0.001041735916642
ENSG00000159173	TNNI1	1.8	1.54346015847269E-09
ENSG00000159176	CSRP1	-0.3	0.18124189057261
ENSG00000159182	PRAC1	-0.3	0.388172982950696
ENSG00000159184	HOXB13	-0.2	0.810978174542567
ENSG00000159199	ATP5MC1	0.4	0.114344968114163
ENSG00000159200	RCAN1	0.2	0.531414192546984
ENSG00000159202	UBE2Z	-0.1	0.497681497882853
ENSG00000159208	CIART	-0.1	0.670160844137754
ENSG00000159214	CCDC24	-0.2	0.448733562471749
ENSG00000159228	CBR1	0.2	0.385807103881168
ENSG00000159231	CBR3	0.1	0.811121945059519
ENSG00000159256	MORC3	-0.1	0.663243710451511
ENSG00000159259	CHAF1B	0.3	0.537176067998236
ENSG00000159261	CLDN14	-0.6	0.097654153169013
ENSG00000159263	SIM2	-0.5	0.012050678542912
ENSG00000159267	HLCS	-0.1	0.835839814945802
ENSG00000159314	ARHGAP27	0.1	0.637422050753688
ENSG00000159322	ADPGK	0.1	0.789502977802917
ENSG00000159335	PTMS	0.1	0.891668661067273
ENSG00000159337	PLA2G4D	0.5	0.28068059732597
ENSG00000159346	ADIPOR1	0.1	0.716784598966435
ENSG00000159388	BTG2	0.1	0.929132784423568
ENSG00000159403	C1R	-0.1	0.794432670643477
ENSG00000159423	ALDH4A1	-0.2	0.495060959988506
ENSG00000159433	STARD9	-0.2	0.477356084570652
ENSG00000159445	THEM4	0.1	0.897180479843719
ENSG00000159459	UBR1	-0.3	0.208099827578984
ENSG00000159461	AMFR	0.1	0.743017621087495
ENSG00000159479	MED8	0.2	0.537317781078857
ENSG00000159496	RGL4	0.1	0.940970209369899
ENSG00000159556	ISL2	-0.1	0.847678596631229
ENSG00000159579	RSPRY1	-0.1	0.668910496824471
ENSG00000159588	CCDC17	-0.3	0.678265027135387
ENSG00000159592	GPBP1L1	0.2	0.473120001986415
ENSG00000159593	NAE1	0.2	0.319076398406974
ENSG00000159596	TMEM69	0.1	0.799853174588175
ENSG00000159658	EFCAB14	0.2	0.317919984692905
ENSG00000159685	CHCHD6	0.4	0.06164171084327
ENSG00000159714	ZDHHC1	-0.1	0.803927845077182
ENSG00000159720	ATP6V0D1	-0.2	0.613056016779558
ENSG00000159733	ZFYVE28	-0.1	0.760889004223873
ENSG00000159753	CARMIL2	0.3	0.641835489877555
ENSG00000159784	FAM131B	0.6	0.032681633836304
ENSG00000159788	RGS12	-0.2	0.561058514514855
ENSG00000159792	PSKH1	-0.3	0.278453222554776
ENSG00000159840	ZYX	0.1	0.742336558714938
ENSG00000159842	ABR	-0.1	0.539320083538959
ENSG00000159871	LYPD5	0.4	0.419072715949736
ENSG00000159873	CCDC117	-0.1	0.832088972569418
ENSG00000159882	ZNF230	-0.2	0.687551357059034
ENSG00000159884	CCDC107	-0.1	0.771994659408866
ENSG00000159885	ZNF222	-0.4	0.363277442086575
ENSG00000159899	NPR2	-0.8	0.000256765581781
ENSG00000159915	ZNF233	-0.1	0.928631943841516
ENSG00000159917	ZNF235	-0.2	0.793990949537477
ENSG00000159921	GNE	0.2	0.505831704916516
ENSG00000159958	TNFRSF13C	0.2	0.709377604491283
ENSG00000160049	DFFA	0.1	0.808826385103085
ENSG00000160050	CCDC28B	-0.1	0.916962644061879
ENSG00000160051	IQCC	0.1	0.753609706073866
ENSG00000160055	TMEM234	-0.1	0.735018956493528
ENSG00000160058	BSDC1	-0.1	0.842480076710069
ENSG00000160062	ZBTB8A	0.3	0.378671802290127
ENSG00000160072	ATAD3B	0.1	0.711373279882431
ENSG00000160075	SSU72	0.1	0.521691635490129
ENSG00000160094	ZNF362	-0.2	0.576800935134879
ENSG00000160097	FNDC5	-0.2	0.717727608580291
ENSG00000160111	CPAMD8	0.2	0.76882867261701
ENSG00000160113	NR2F6	0.3	0.199237408852738
ENSG00000160124	CCDC58	0.3	0.257631259924084
ENSG00000160131	VMA21	0.1	0.89636823763698
ENSG00000160145	KALRN	-0.6	0.006013065432126
ENSG00000160161	CILP2	0.5	0.066422463510035
ENSG00000160172	FAM86C2P	0.4	0.199800232916288
ENSG00000160179	ABCG1	0.3	0.45546915371643
ENSG00000160181	TFF2	0.2	0.767868152876152
ENSG00000160182	TFF1	0.4	0.50781459697557
ENSG00000160183	TMPRSS3	0.3	0.588214495796901
ENSG00000160188	RSPH1	0.2	0.817990567805616
ENSG00000160190	SLC37A1	0.2	0.412409288199455
ENSG00000160193	WDR4	0.4	0.107121469368503
ENSG00000160194	NDUFV3	0.1	0.791878180377989
ENSG00000160207	HSF2BP	-0.2	0.748918839672783
ENSG00000160208	RRP1B	0.3	0.243000591946349
ENSG00000160209	PDXK	0.5	0.009846926858174
ENSG00000160211	G6PD	-0.1	0.570912688219378
ENSG00000160213	CSTB	0.2	0.248092050604021
ENSG00000160214	RRP1	0.3	0.119784900930975
ENSG00000160216	AGPAT3	0.1	0.73781924279943
ENSG00000160219	GAB3	-0.7	0.08379223195764
ENSG00000160223	ICOSLG	0.3	0.679047502198693
ENSG00000160226	CFAP410	-0.1	0.804965424797116
ENSG00000160233	LRRC3	0.6	0.01340486853274
ENSG00000160255	ITGB2	0.8	4.09997000507839E-05
ENSG00000160256	FAM207A	0.4	0.046756937701586
ENSG00000160282	FTCD	-0.1	0.898086197356295
ENSG00000160284	SPATC1L	0.2	0.389312777294973
ENSG00000160285	LSS	0.3	0.132831086939083
ENSG00000160293	VAV2	0.3	0.209525072036777
ENSG00000160294	MCM3AP	0.1	0.73057961681916
ENSG00000160299	PCNT	0.1	0.70162552316653
ENSG00000160318	CLDND2	0.2	0.763928386572711
ENSG00000160325	CACFD1	-0.1	0.784295569588291
ENSG00000160326	SLC2A6	0.1	0.929653283564463
ENSG00000160336	ZNF761	0.2	0.361050397169746
ENSG00000160352	ZNF714	0.1	0.908058258226287
ENSG00000160360	GPSM1	0.2	0.39964111942641
ENSG00000160392	C19orf47	-0.1	0.913744681363825
ENSG00000160401	CFAP157	0.1	0.85375468360946
ENSG00000160404	TOR2A	0.1	0.67238175318747
ENSG00000160408	ST6GALNAC6	0.1	0.952919998505389
ENSG00000160410	SHKBP1	-0.1	0.62960815324037
ENSG00000160439	RDH13	0.2	0.25180177968707
ENSG00000160445	ZER1	-0.1	0.640738855257753
ENSG00000160447	PKN3	0.3	0.227223116998502
ENSG00000160460	AC020929.1	-0.1	0.881982573739292
ENSG00000160471	COX6B2	0.5	0.252120355536897
ENSG00000160551	TAOK1	-0.2	0.524978687860327
ENSG00000160563	MED27	0.1	0.686165138522932
ENSG00000160570	DEDD2	0.1	0.798706487338743
ENSG00000160584	SIK3	-0.1	0.579108820938295
ENSG00000160588	MPZL3	0.2	0.710391409301043
ENSG00000160602	NEK8	-0.1	0.901136908232695
ENSG00000160606	TLCD1	0.5	0.065556032934596
ENSG00000160613	PCSK7	-0.1	0.727858291220516
ENSG00000160633	SAFB	-0.1	0.733814767214428
ENSG00000160678	S100A1	-0.4	0.456759081425554
ENSG00000160679	CHTOP	0.2	0.585133099267377
ENSG00000160685	ZBTB7B	-0.1	0.717691209972075
ENSG00000160688	FLAD1	0.1	0.848252294354143
ENSG00000160691	SHC1	-0.2	0.441912836866761
ENSG00000160703	NLRX1	0.1	0.822295276318965
ENSG00000160712	IL6R	-0.1	0.868005419088699
ENSG00000160714	UBE2Q1	-0.1	0.854534856284937
ENSG00000160746	ANO10	-0.2	0.311616986348107
ENSG00000160752	FDPS	0.5	0.026049705413255
ENSG00000160767	FAM189B	0.1	0.805361257909875
ENSG00000160781	PAQR6	0.1	0.877260529376087
ENSG00000160783	PMF1	0.2	0.523991634459809
ENSG00000160785	SLC25A44	-0.2	0.541567283633749
ENSG00000160789	LMNA	-0.1	0.673755720921347
ENSG00000160796	NBEAL2	0.2	0.16845854189344
ENSG00000160799	CCDC12	0.1	0.625867647294145
ENSG00000160803	UBQLN4	0.1	0.574050474095063
ENSG00000160813	PPP1R35	0.3	0.239006596782773
ENSG00000160818	GPATCH4	0.1	0.890861122602488
ENSG00000160838	LRRC71	-0.1	0.817990567805616
ENSG00000160862	AZGP1	0.4	0.425302302079757
ENSG00000160867	FGFR4	0.5	0.030087191405613
ENSG00000160877	NACC1	0.1	0.733814767214428
ENSG00000160886	LY6K	0.4	0.52204655278237
ENSG00000160888	IER2	-0.4	0.048879952866931
ENSG00000160908	ZNF394	-0.1	0.789502977802917
ENSG00000160917	CPSF4	0.3	0.210839773630076
ENSG00000160932	LY6E	0.5	0.03137794180267
ENSG00000160949	TONSL	0.3	0.382998045125715
ENSG00000160951	PTGER1	-0.4	0.413759555830119
ENSG00000160957	RECQL4	0.2	0.606158202573305
ENSG00000160961	ZNF333	0.2	0.592456595799627
ENSG00000160991	ORAI2	-0.1	0.89047599090036
ENSG00000160999	SH2B2	0.1	0.869285837865597
ENSG00000161010	MRNIP	-0.1	0.794320504155698
ENSG00000161011	SQSTM1	0.1	0.80398042746999
ENSG00000161013	MGAT4B	0.1	0.642812296535049
ENSG00000161016	RPL8	0.2	0.402654673714254
ENSG00000161021	MAML1	-0.2	0.319028026553735
ENSG00000161040	FBXL13	-0.1	0.948625271244045
ENSG00000161048	NAPEPLD	-0.4	0.123050116628228
