id,log2FoldChange,padj
ENSG00000129667,0.3,0.117520373
ENSG00000129675,-0.4,0.33512887
ENSG00000129680,0.5,0.327789962
ENSG00000129682,0.1,0.922341755
ENSG00000129696,0.1,0.735201939
ENSG00000129749,-0.2,0.796299929
ENSG00000129810,0.2,0.50325429
ENSG00000129910,0.3,0.478519978
ENSG00000129911,0.3,0.202964085
ENSG00000129932,0.2,0.449987701
ENSG00000129933,-0.2,0.422133638
ENSG00000129990,-0.2,0.780815436
ENSG00000129991,0.3,0.449244116
ENSG00000130005,0.1,0.780328099
ENSG00000130021,0.2,0.490152206
ENSG00000130024,0.2,0.319247246
ENSG00000130045,0.1,0.923141984
ENSG00000130052,-0.1,0.898086197
ENSG00000130147,-0.1,0.68407991
ENSG00000130158,0.1,0.726385175
ENSG00000130159,0.5,0.017290746
ENSG00000130164,0.5,0.112238509
ENSG00000130177,-0.1,0.764574484
ENSG00000130193,0.3,0.103977808
ENSG00000130203,0.1,0.951789274
ENSG00000130204,0.4,0.100204065
ENSG00000130208,0.2,0.818773199
ENSG00000130224,-1,0.001663974
ENSG00000130227,0.1,0.775869986
ENSG00000130234,0.2,0.809795519
ENSG00000130244,0.2,0.620333467
ENSG00000130254,-0.2,0.356370209
ENSG00000130255,0.2,0.458596733
ENSG00000130270,-0.3,0.327996143
ENSG00000130299,0.3,0.091645107
ENSG00000130303,0.5,0.266381981
ENSG00000130304,0.1,0.697832888
ENSG00000130305,0.3,0.389029608
ENSG00000130307,-0.2,0.74646907
ENSG00000130309,0.2,0.449987701
ENSG00000130312,0.2,0.261676469
ENSG00000130313,0.1,0.72451803
ENSG00000130332,0.3,0.196722604
ENSG00000130338,0.2,0.476520059
ENSG00000130340,0.3,0.388835978
ENSG00000130347,0.3,0.366967712
ENSG00000130348,0.3,0.185377577
ENSG00000130363,-0.2,0.666248047
ENSG00000130377,0.2,0.813119245
ENSG00000130382,0.1,0.69422935
ENSG00000130396,0.4,0.106642743
ENSG00000130402,0.1,0.532867353
ENSG00000130414,0.1,0.541857976
ENSG00000130433,-0.6,0.189705952
ENSG00000130449,-0.1,0.578343243
ENSG00000130475,0.4,0.001938092
ENSG00000130479,-0.1,0.860752483
ENSG00000130487,0.5,0.162940095
ENSG00000130489,0.3,0.575790571
ENSG00000130508,-0.1,0.708766555
ENSG00000130511,0.4,0.013725819
ENSG00000130520,0.2,0.291861977
ENSG00000130522,0.2,0.450966925
ENSG00000130529,0.2,0.599168965
ENSG00000130544,-0.3,0.338849688
ENSG00000130559,0.1,0.726662869
ENSG00000130560,0.3,0.083359444
ENSG00000130584,0.2,0.53903486
ENSG00000130589,0.3,0.113903516
ENSG00000130590,0.5,0.011549112
ENSG00000130635,-0.7,0.005969698
ENSG00000130638,0.3,0.179050127
ENSG00000130649,0.4,0.49849502
ENSG00000130653,-0.1,0.896368238
ENSG00000130669,0.1,0.563636791
ENSG00000130675,0.8,0.002151579
ENSG00000130684,0.2,0.579362935
ENSG00000130695,0.2,0.286985635
ENSG00000130699,0.2,0.369568036
ENSG00000130701,1,0.002786961
ENSG00000130702,-0.2,0.381746725
ENSG00000130703,0.1,0.639104146
ENSG00000130706,0.1,0.700700961
ENSG00000130707,0.8,0.041516853
ENSG00000130713,0.2,0.452769806
ENSG00000130717,-0.1,0.847678597
ENSG00000130720,-0.3,0.656059881
ENSG00000130723,0.1,0.879273753
ENSG00000130724,0.1,0.856652996
ENSG00000130725,0.2,0.483438531
ENSG00000130731,0.2,0.421380354
ENSG00000130733,0.4,0.234331819
ENSG00000130734,0.1,0.629288693
ENSG00000130741,0.2,0.501018627
ENSG00000130748,0.1,0.773595871
ENSG00000130749,-0.3,0.506053863
ENSG00000130751,-0.7,0.025393446
ENSG00000130762,1.2,0.000194255
ENSG00000130766,0.6,0.081033394
ENSG00000130768,1.2,1.75E-06
ENSG00000130770,0.2,0.478957386
ENSG00000130772,-0.1,0.714238596
ENSG00000130775,0.5,0.294063959
ENSG00000130779,0.1,0.648763116
ENSG00000130783,-0.3,0.58932516
ENSG00000130787,0.4,0.261860983
ENSG00000130803,0.1,0.82854811
ENSG00000130810,0.1,0.703045671
ENSG00000130811,0.1,0.653180048
ENSG00000130812,0.2,0.78067973
ENSG00000130816,0.1,0.859946315
ENSG00000130818,-0.8,0.05317426
ENSG00000130821,0.4,0.009066338
ENSG00000130826,0.4,0.076817265
ENSG00000130827,0.1,0.816753879
ENSG00000130829,0.3,0.491004443
ENSG00000130830,-0.2,0.464004758
ENSG00000130844,0.2,0.466457348
ENSG00000130856,-0.1,0.658360186
ENSG00000130881,0.4,0.278303251
ENSG00000130921,0.1,0.662802929
ENSG00000130935,0.1,0.83393548
ENSG00000130940,0.4,0.490900009
ENSG00000130943,-0.1,0.868642226
ENSG00000130956,-0.1,0.818698456
ENSG00000130957,-0.1,0.932570459
ENSG00000130958,0.1,0.918082725
ENSG00000130962,0.2,0.379824943
ENSG00000130985,-0.1,0.728696586
ENSG00000130997,-0.6,0.220379399
ENSG00000131013,0.1,0.838989884
ENSG00000131015,0.1,0.794320504
ENSG00000131018,-0.4,0.200929443
ENSG00000131019,-0.2,0.621298548
ENSG00000131023,0.1,0.821782354
ENSG00000131043,-0.1,0.6187824
ENSG00000131061,0.6,0.034866379
ENSG00000131067,-0.2,0.569935112
ENSG00000131069,0.5,0.171753828
ENSG00000131089,0.2,0.55820069
ENSG00000131095,-0.3,0.534808665
ENSG00000131097,0.1,0.946461607
ENSG00000131100,0.1,0.812235953
ENSG00000131115,-0.1,0.915781636
ENSG00000131116,-0.8,8.02E-06
ENSG00000131127,0.1,0.866198272
ENSG00000131143,0.1,0.666501824
ENSG00000131148,0.1,0.764528511
ENSG00000131149,0.3,0.024217395
ENSG00000131153,0.4,0.23400915
ENSG00000131171,-0.4,0.078660041
ENSG00000131174,0.2,0.363385663
ENSG00000131187,0.7,0.000837624
ENSG00000131188,0.2,0.601873105
ENSG00000131196,0.2,0.664534413
ENSG00000131203,1,0.005124128
ENSG00000131238,0.1,0.631880486
ENSG00000131242,1.1,0.001218821
ENSG00000131269,0.1,0.856726479
ENSG00000131323,0.1,0.422326858
ENSG00000131351,0.2,0.458596733
ENSG00000131368,0.3,0.184026025
ENSG00000131370,0.2,0.569291009
ENSG00000131373,0.4,0.033844984
ENSG00000131374,0.1,0.75603693
ENSG00000131375,-0.1,0.574617078
ENSG00000131378,0.6,0.096724741
ENSG00000131379,-0.2,0.656740329
ENSG00000131389,0.7,0.002469123
ENSG00000131398,-0.2,0.650614494
ENSG00000131400,-0.3,0.645427204
ENSG00000131408,0.2,0.401169902
ENSG00000131409,-0.1,0.926288808
ENSG00000131435,-0.7,0.012148514
ENSG00000131437,-0.2,0.41286219
ENSG00000131459,-0.1,0.708439128
ENSG00000131462,0.2,0.483043448
ENSG00000131469,0.2,0.488562893
ENSG00000131470,0.2,0.54554246
ENSG00000131471,0.2,0.78429557
ENSG00000131473,0.2,0.166883935
ENSG00000131475,-0.1,0.803116408
ENSG00000131480,0.2,0.732063795
ENSG00000131503,0.1,0.842341326
ENSG00000131504,0.3,0.070413695
ENSG00000131508,0.1,0.788397739
ENSG00000131591,0.3,0.209210137
ENSG00000131626,0.1,0.847032868
ENSG00000131650,1,0.000193315
ENSG00000131652,0.4,0.060003385
ENSG00000131653,0.2,0.183746616
ENSG00000131669,0.2,0.190264414
ENSG00000131697,0.3,0.118407726
ENSG00000131711,-0.3,0.478519978
ENSG00000131725,-0.2,0.346186979
ENSG00000131730,-0.1,0.949345374
ENSG00000131732,0.1,0.812817358
ENSG00000131737,0.9,0.028270575
ENSG00000131746,-0.4,0.268730066
ENSG00000131747,0.1,0.795880862
ENSG00000131759,0.3,0.181589052
ENSG00000131771,1,0.005228549
ENSG00000131773,0.1,0.572977561
ENSG00000131779,-0.2,0.42911919
ENSG00000131781,-0.3,0.359645355
ENSG00000131788,-0.1,0.766773289
ENSG00000131791,0.1,0.772282913
ENSG00000131797,0.1,0.875471564
ENSG00000131828,0.1,0.603093193
ENSG00000131831,-1.1,1.69E-05
ENSG00000131845,-0.2,0.539229826
ENSG00000131848,-0.2,0.566102461
ENSG00000131849,-0.3,0.664534413
ENSG00000131873,-0.1,0.79332942
ENSG00000131876,0.5,0.048840437
ENSG00000131899,-0.1,0.763928387
ENSG00000131931,0.1,0.732493909
ENSG00000131941,0.1,0.624225191
ENSG00000131966,-0.1,0.784445232
ENSG00000131969,0.2,0.834876536
ENSG00000131979,0.6,0.038686127
ENSG00000131981,0.4,0.071461105
ENSG00000132000,-0.2,0.761930811
ENSG00000132002,0.2,0.420747047
ENSG00000132003,-0.2,0.609336433
ENSG00000132004,0.1,0.885226164
ENSG00000132005,0.1,0.813670646
ENSG00000132024,0.1,0.708834456
ENSG00000132026,-0.6,0.153871581
ENSG00000132031,0.1,0.7147915
ENSG00000132109,-0.2,0.6055984
ENSG00000132122,-0.7,0.025864703
ENSG00000132128,-0.1,0.637244564
ENSG00000132153,0.1,0.85742316
ENSG00000132155,0.1,0.675045187
ENSG00000132164,1.1,0.003041187
ENSG00000132170,0.2,0.463533713
ENSG00000132182,0.2,0.310264387
ENSG00000132196,0.1,0.885587852
ENSG00000132256,-0.2,0.343252117
ENSG00000132274,-0.3,0.595912707
ENSG00000132275,0.1,0.858309801
ENSG00000132286,-0.1,0.746140169
ENSG00000132294,-0.1,0.740943985
ENSG00000132300,0.2,0.334658738
ENSG00000132305,0.1,0.641783175
ENSG00000132313,0.1,0.66418201
ENSG00000132321,-0.4,0.133042626
ENSG00000132326,-0.1,0.737569323
ENSG00000132329,0.1,0.865741151
ENSG00000132330,0.2,0.655399683
ENSG00000132334,-0.2,0.473119206
ENSG00000132341,0.1,0.644373436
ENSG00000132356,-0.1,0.847107755
ENSG00000132357,-0.9,2.38E-05
ENSG00000132359,-0.1,0.703494757
ENSG00000132361,0.3,0.126387252
ENSG00000132376,-0.2,0.55820069
ENSG00000132382,0.3,0.154859708
ENSG00000132383,0.1,0.841644736
ENSG00000132386,-0.2,0.686184968
ENSG00000132394,-0.1,0.907804033
ENSG00000132405,0.3,0.173329403
ENSG00000132406,0.1,0.813048092
ENSG00000132423,0.2,0.536123436
ENSG00000132424,0.2,0.556532332
ENSG00000132432,0.2,0.705721124
ENSG00000132434,-0.1,0.696858299
ENSG00000132436,0.2,0.526461333
ENSG00000132463,0.1,0.672932449
ENSG00000132466,0.1,0.676868797
ENSG00000132470,0.6,0.139707233
ENSG00000132471,0.1,0.436498615
ENSG00000132478,-0.2,0.432020278
ENSG00000132481,0.7,0.00051763
ENSG00000132507,0.2,0.382818554
ENSG00000132510,0.1,0.902271688
ENSG00000132518,0.3,0.64269935
ENSG00000132522,-0.1,0.828859865
ENSG00000132549,-0.1,0.707793594
ENSG00000132561,0.3,0.443178818
ENSG00000132563,-1.3,2.01E-07
ENSG00000132570,-0.1,0.918439325
ENSG00000132581,-0.2,0.286985635
ENSG00000132589,0.1,0.761542502
ENSG00000132591,-0.1,0.746140169
ENSG00000132600,0.1,0.842157299
ENSG00000132603,0.1,0.588214496
ENSG00000132612,0.1,0.749871033
ENSG00000132613,0.3,0.299717576
ENSG00000132622,0.2,0.80092806
ENSG00000132623,0.3,0.199237409
ENSG00000132640,-0.2,0.521522108
ENSG00000132646,0.3,0.443192595
ENSG00000132661,0.2,0.452519345
ENSG00000132669,-0.3,0.46788004
ENSG00000132670,-0.1,0.561692078
ENSG00000132676,0.1,0.560665309
ENSG00000132688,-0.2,0.695668212
ENSG00000132692,0.4,0.418530311
ENSG00000132694,-0.2,0.504823485
ENSG00000132716,-0.1,0.838642882
ENSG00000132718,-1.4,5.89E-06
ENSG00000132740,0.1,0.82633985
ENSG00000132749,0.7,0.007339314
ENSG00000132763,0.1,0.67393168
ENSG00000132768,0.2,0.595148564
ENSG00000132780,0.2,0.376579637
ENSG00000132781,0.1,0.686718025
ENSG00000132801,-0.2,0.389029608
ENSG00000132821,0.4,0.150255318
ENSG00000132824,-0.1,0.720628887
ENSG00000132825,0.2,0.407550973
ENSG00000132837,0.1,0.876320031
ENSG00000132842,-0.2,0.554745888
ENSG00000132846,-0.3,0.352655416
ENSG00000132849,0.9,0.000750454
ENSG00000132879,0.1,0.824275038
ENSG00000132906,-0.3,0.185576372
ENSG00000132911,-0.3,0.572119618
ENSG00000132912,-0.2,0.40023701
ENSG00000132915,-0.1,0.874530577
ENSG00000132932,-0.1,0.906984577
ENSG00000132950,-0.1,0.743017621
ENSG00000132952,0.2,0.361424784
ENSG00000132953,0.2,0.378840644
ENSG00000132967,-0.1,0.902340878
ENSG00000133019,-0.2,0.733814767
ENSG00000133027,0.3,0.231493239
ENSG00000133028,0.1,0.703759899
ENSG00000133056,0.3,0.186951086
ENSG00000133065,0.2,0.334758034
ENSG00000133069,-0.5,0.133559181
ENSG00000133101,0.2,0.390292978
ENSG00000133103,0.2,0.545862651
ENSG00000133104,0.1,0.784704318
ENSG00000133112,0.3,0.168089279
ENSG00000133114,0.1,0.495292814
ENSG00000133119,0.3,0.378140443
ENSG00000133121,-0.2,0.452964952
ENSG00000133131,-0.1,0.86818869
ENSG00000133134,0.3,0.552815336
ENSG00000133135,0.1,0.876731399
ENSG00000133138,0.2,0.670160844
ENSG00000133169,-0.1,0.903229982
ENSG00000133193,-0.1,0.881223399
ENSG00000133195,0.3,0.278453223
ENSG00000133216,-0.4,0.171069804
ENSG00000133226,0.2,0.370695136
ENSG00000133243,0.1,0.764034321
ENSG00000133247,0.2,0.416313032
ENSG00000133265,0.1,0.823545621
ENSG00000133275,0.1,0.74003049
ENSG00000133302,0.1,0.743708975
ENSG00000133313,0.1,0.828860285
ENSG00000133315,0.7,0.008308372
ENSG00000133316,0.3,0.183169688
ENSG00000133318,-0.1,0.78429557
ENSG00000133321,-0.2,0.606158203
ENSG00000133328,0.1,0.894247252
ENSG00000133392,0.1,0.848519757
ENSG00000133393,0.2,0.376691255
ENSG00000133398,-0.2,0.483060824
ENSG00000133422,-0.3,0.292548547
ENSG00000133424,1.5,4.10E-06
ENSG00000133460,-0.4,0.196681385
ENSG00000133466,-0.2,0.583274548
ENSG00000133477,0.5,0.199237409
ENSG00000133488,-0.2,0.46788004
ENSG00000133519,0.4,0.44861628
ENSG00000133561,0.5,0.23479517
ENSG00000133597,0.1,0.641931983
ENSG00000133606,0.1,0.81968747
ENSG00000133612,0.2,0.479696113
ENSG00000133619,-0.1,0.812323248
ENSG00000133624,0.1,0.836846053
ENSG00000133627,0.3,0.419820595
ENSG00000133639,-0.1,0.746676412
ENSG00000133640,-0.8,0.033520042
ENSG00000133641,0.1,0.588071795
ENSG00000133657,0.3,0.062747062
ENSG00000133661,-0.1,0.95613971
ENSG00000133687,-0.1,0.835524308
ENSG00000133704,0.1,0.670160844
ENSG00000133706,0.2,0.369568036
ENSG00000133710,-0.8,0.04300738
ENSG00000133731,-0.1,0.610885258
ENSG00000133739,-0.2,0.512103898
ENSG00000133740,0.2,0.454869453
ENSG00000133773,0.2,0.470534306
ENSG00000133812,0.1,0.763016173
ENSG00000133818,0.2,0.495939828
ENSG00000133858,0.1,0.821246461
ENSG00000133872,-0.3,0.131694161
ENSG00000133874,-0.1,0.821646689
ENSG00000133935,0.1,0.674850275
ENSG00000133943,-0.2,0.717727609
ENSG00000133958,-0.3,0.688218694
ENSG00000133961,-0.1,0.583838143
ENSG00000133985,1.2,7.55E-07
ENSG00000133997,-0.1,0.901136908
ENSG00000134001,0.2,0.403832856
ENSG00000134014,-0.1,0.84354163
ENSG00000134020,-0.6,0.147432623
ENSG00000134030,0.1,0.75603693
ENSG00000134049,0.2,0.573716857
ENSG00000134056,0.1,0.834973743
ENSG00000134057,0.2,0.592568124
ENSG00000134058,0.2,0.602269556
ENSG00000134070,0.3,0.594677395
ENSG00000134072,-0.3,0.232445654
ENSG00000134077,0.3,0.107121469
ENSG00000134107,-0.2,0.435719045
ENSG00000134138,-0.3,0.175738889
ENSG00000134146,0.4,0.126584386
ENSG00000134152,0.2,0.634483526
ENSG00000134193,-1.5,1.11E-06
ENSG00000134198,0.9,0.027904186
ENSG00000134202,-0.1,0.740943985
ENSG00000134215,0.4,0.394657912
ENSG00000134222,0.2,0.717603286
ENSG00000134242,-1.1,0.001852943
ENSG00000134243,-0.3,0.138374464
ENSG00000134245,-0.1,0.909457292
ENSG00000134247,1,0.000458194
ENSG00000134253,-0.1,0.710606541
ENSG00000134255,0.2,0.48448452
ENSG00000134262,-0.2,0.670160844
ENSG00000134265,0.1,0.504628115
ENSG00000134278,0.2,0.196681385
ENSG00000134285,-0.4,0.196517781
ENSG00000134287,-0.1,0.636722744
ENSG00000134291,0.1,0.70475156
ENSG00000134294,0.4,0.07082065
ENSG00000134297,-0.3,0.582074818
ENSG00000134308,-0.2,0.531792564
ENSG00000134313,-0.3,0.202841198
ENSG00000134317,0.9,0.000310739
ENSG00000134318,-0.4,0.102938763
ENSG00000134321,-0.2,0.743090714
ENSG00000134330,0.1,0.827963927
ENSG00000134352,-0.2,0.364863422
ENSG00000134363,0.5,0.04220944
ENSG00000134369,-0.4,0.236874089
ENSG00000134371,-0.1,0.764034321
ENSG00000134375,0.2,0.583274548
ENSG00000134419,0.2,0.645534639
ENSG00000134440,0.2,0.505831705
ENSG00000134444,-0.2,0.289507973
ENSG00000134452,-0.1,0.88421303
ENSG00000134453,0.2,0.447846935
ENSG00000134461,0.1,0.807677366
ENSG00000134470,1.1,9.09E-05
ENSG00000134480,0.1,0.726385175
ENSG00000134490,0.2,0.464004758
ENSG00000134504,-0.2,0.379617037
ENSG00000134508,0.3,0.406484961
ENSG00000134516,-0.3,0.514693074
ENSG00000134531,-0.7,0.004977435
ENSG00000134548,-0.3,0.600241812
ENSG00000134575,-0.2,0.573536446
ENSG00000134594,0.1,0.939900772
ENSG00000134597,0.1,0.676868797
ENSG00000134602,0.4,0.051831432
ENSG00000134627,-0.3,0.631005241
ENSG00000134684,0.3,0.316602869
ENSG00000134686,-0.3,0.10790824
ENSG00000134690,0.2,0.529429388
ENSG00000134697,0.4,0.032412606
ENSG00000134698,-0.2,0.477356085
ENSG00000134709,1.1,1.67E-06
ENSG00000134716,0.1,0.921899023
ENSG00000134717,0.1,0.605941477
ENSG00000134744,-0.1,0.849102391
ENSG00000134748,-0.1,0.849102391
ENSG00000134755,-0.1,0.882734512
ENSG00000134758,0.1,0.701560853
ENSG00000134759,0.2,0.558721037
ENSG00000134762,-0.7,0.002974818
ENSG00000134775,0.1,0.916167476
ENSG00000134780,0.1,0.74003049
ENSG00000134802,0.2,0.71769121
ENSG00000134809,0.1,0.849102391
ENSG00000134815,0.1,0.79343914
ENSG00000134824,0.3,0.392513831
ENSG00000134825,0.2,0.699041228
ENSG00000134827,-0.4,0.448575451
ENSG00000134830,-0.1,0.928406203
ENSG00000134851,-0.2,0.477935494
ENSG00000134853,-1.2,0.000256766
ENSG00000134871,-0.3,0.179050127
ENSG00000134882,0.2,0.470534306
ENSG00000134897,-0.2,0.636280513
ENSG00000134900,0.1,0.613352973
ENSG00000134901,-0.3,0.224393568
ENSG00000134905,-0.1,0.924557909
ENSG00000134909,0.1,0.881236657
ENSG00000134940,-0.3,0.580085739
ENSG00000134954,-0.7,6.74E-06
ENSG00000134955,0.2,0.70977055
ENSG00000134970,-0.1,0.828959418
ENSG00000134982,-0.2,0.521441097
ENSG00000134986,-0.7,0.002905238
ENSG00000134987,0.2,0.30600365
ENSG00000135002,0.4,0.063635175
ENSG00000135045,0.3,0.245172681
ENSG00000135048,-0.1,0.857617938
ENSG00000135052,0.1,0.563812902
ENSG00000135069,0.7,0.003522233
ENSG00000135070,-0.1,0.795458255
ENSG00000135074,-0.4,0.200906932
ENSG00000135083,-0.5,0.065432596
ENSG00000135093,-0.1,0.822295276
ENSG00000135094,0.1,0.946461607
ENSG00000135111,-0.2,0.624225191
ENSG00000135114,-0.9,5.21E-05
ENSG00000135124,0.2,0.442003191
ENSG00000135127,0.7,0.021908034
ENSG00000135144,0.2,0.743708975
ENSG00000135148,0.1,0.842259775
ENSG00000135164,-0.1,0.563812902
ENSG00000135185,0.4,0.078001862
ENSG00000135205,0.1,0.931680808
ENSG00000135211,0.1,0.846572706
ENSG00000135241,-0.3,0.181322176
ENSG00000135245,0.4,0.122529788
ENSG00000135250,-0.1,0.670160844
ENSG00000135253,0.4,0.315712216
ENSG00000135269,0.2,0.555777579
ENSG00000135272,-0.5,0.150816241
ENSG00000135297,0.1,0.606960685
ENSG00000135298,-0.8,0.029558739
ENSG00000135299,0.2,0.57566271
ENSG00000135316,0.1,0.760429949
ENSG00000135317,-0.1,0.668377842
ENSG00000135318,-0.5,0.206360961
ENSG00000135333,-1.4,1.69E-05
ENSG00000135336,0.2,0.406911443
ENSG00000135338,-0.4,0.351191779
ENSG00000135362,0.3,0.545547221
ENSG00000135365,-0.4,0.111559766
ENSG00000135372,0.1,0.841221005
ENSG00000135378,0.1,0.70977055
ENSG00000135404,-0.2,0.329397989
ENSG00000135406,0.1,0.954888988
ENSG00000135407,-0.1,0.828740595
ENSG00000135409,0.1,0.908282268
ENSG00000135414,0.1,0.876772757
ENSG00000135423,0.8,0.044278021
ENSG00000135424,-0.6,0.038322347
ENSG00000135437,-0.5,0.262217863
ENSG00000135439,-0.1,0.946282865
ENSG00000135441,0.1,0.856652996
ENSG00000135443,0.3,0.571888381
ENSG00000135446,0.2,0.309479471
ENSG00000135451,0.2,0.395611145
ENSG00000135452,-0.1,0.896368238
ENSG00000135454,-0.1,0.845561108
ENSG00000135457,-0.1,0.614239531
ENSG00000135469,-0.2,0.649272538
ENSG00000135476,-0.1,0.897812086
ENSG00000135477,-0.2,0.840391294
ENSG00000135480,0.7,0.012686455
ENSG00000135482,-0.1,0.796299929
ENSG00000135486,0.1,0.789957696
ENSG00000135503,0.1,0.851551595
ENSG00000135506,-0.2,0.230896019
ENSG00000135519,-0.1,0.856652996
ENSG00000135521,0.2,0.470534306
ENSG00000135525,1.7,6.52E-10
ENSG00000135535,-0.1,0.664098278
ENSG00000135540,-0.1,0.86621671
ENSG00000135541,0.1,0.789957696
ENSG00000135549,0.6,0.026784478
ENSG00000135587,0.5,0.127970343
ENSG00000135596,-0.3,0.281308423
ENSG00000135597,0.1,0.888406818
ENSG00000135604,0.1,0.946644453
ENSG00000135605,0.1,0.782223291
ENSG00000135617,0.2,0.298187206
ENSG00000135624,0.1,0.633495669
ENSG00000135632,0.4,0.021700866
ENSG00000135636,0.5,0.009320225
ENSG00000135643,-0.8,0.031860957
ENSG00000135655,-0.1,0.794320504
ENSG00000135677,-0.3,0.164056707
ENSG00000135678,-0.6,0.000352021
ENSG00000135679,-0.1,0.883336941
ENSG00000135686,0.1,0.767868153
ENSG00000135698,0.2,0.536123436
ENSG00000135709,0.2,0.550901393
ENSG00000135720,-0.1,0.761274506
ENSG00000135722,-0.1,0.838820625
ENSG00000135723,-0.1,0.614239531
ENSG00000135736,-0.2,0.532867353
ENSG00000135744,0.1,0.899321392
ENSG00000135749,-0.1,0.643154329
ENSG00000135750,0.2,0.510290797
ENSG00000135763,0.1,0.733024657
ENSG00000135766,-0.2,0.448575451
ENSG00000135773,0.2,0.710255632
ENSG00000135776,0.1,0.859329966
ENSG00000135778,0.2,0.380735169
ENSG00000135801,0.1,0.839124001
ENSG00000135821,-0.1,0.867822668
ENSG00000135823,-0.1,0.759639234
ENSG00000135828,-0.3,0.477067631
ENSG00000135829,-0.1,0.897842819
ENSG00000135835,-0.1,0.914637884
ENSG00000135842,0.2,0.775869986
ENSG00000135845,-0.2,0.513242121
ENSG00000135862,-0.1,0.816753879
ENSG00000135870,-0.2,0.630457958
ENSG00000135898,-0.1,0.838836761
ENSG00000135899,0.1,0.887380754
ENSG00000135900,0.2,0.527700852
ENSG00000135905,0.3,0.46572671
ENSG00000135912,0.1,0.683694762
ENSG00000135913,-0.1,0.801922767
ENSG00000135916,-0.3,0.093833147
ENSG00000135919,0.6,0.050770726
ENSG00000135924,-0.1,0.859329966
ENSG00000135925,1.3,0.00013868
ENSG00000135926,0.2,0.648924823
ENSG00000135931,-0.1,0.662938845
ENSG00000135932,0.1,0.67354872
ENSG00000135940,0.1,0.686003111
ENSG00000135951,-0.2,0.671042703
ENSG00000135953,0.1,0.903746263
ENSG00000135956,-0.3,0.322375808
ENSG00000135968,-0.1,0.609878003
ENSG00000135972,0.2,0.41286219
ENSG00000135974,0.1,0.743708975
ENSG00000135976,0.3,0.607576302
ENSG00000135999,-0.1,0.778900319
ENSG00000136002,0.4,0.058291452
